epoch,a,b,add_target,mm21_target,total_epochs,q1_exclusive_rate,q2_exclusive_rate,split_rate,tie_or_missing_rate,q1_exclusive_count,q2_exclusive_count,split_count,tie_or_missing_count
22500,2,3,5,6,500,0.022,0.062,0.598,0.318,11,31,299,159
22500,2,8,10,16,500,0.142,0.006,0.472,0.38,71,3,236,190
22500,2,10,12,20,500,0.008,0.002,0.99,0.0,4,1,495,0
22500,2,11,13,1,500,0.07,0.172,0.28,0.478,35,86,140,239
22500,2,12,14,3,500,0.008,0.002,0.99,0.0,4,1,495,0
22500,2,14,16,7,500,0.0,0.0,1.0,0.0,0,0,500,0
22500,2,15,17,9,500,0.05,0.008,0.936,0.006,25,4,468,3
22500,2,18,20,15,500,0.35,0.086,0.186,0.378,175,43,93,189
22500,3,0,3,0,500,0.008,0.004,0.988,0.0,4,2,494,0
22500,3,2,5,6,500,0.028,0.068,0.602,0.302,14,34,301,151
22500,3,4,7,12,500,0.124,0.022,0.818,0.036,62,11,409,18
22500,3,5,8,15,500,0.016,0.006,0.974,0.004,8,3,487,2
22500,3,6,9,18,500,0.106,0.028,0.8,0.066,53,14,400,33
22500,3,7,10,0,500,0.0,0.0,1.0,0.0,0,0,500,0
22500,3,8,11,3,500,0.038,0.018,0.94,0.004,19,9,470,2
22500,3,9,12,6,500,0.006,0.006,0.988,0.0,3,3,494,0
22500,3,10,13,9,500,0.0,0.0,1.0,0.0,0,0,500,0
22500,3,13,16,18,500,0.042,0.006,0.936,0.016,21,3,468,8
22500,3,14,17,0,500,0.002,0.004,0.994,0.0,1,2,497,0
22500,3,15,18,3,500,0.586,0.048,0.268,0.098,293,24,134,49
22500,3,16,19,6,500,0.0,0.0,1.0,0.0,0,0,500,0
22500,3,17,20,9,500,0.012,0.014,0.974,0.0,6,7,487,0
22500,4,0,4,0,500,0.0,0.0,1.0,0.0,0,0,500,0
22500,4,2,6,8,500,0.03,0.094,0.826,0.05,15,47,413,25
22500,4,5,9,20,500,0.0,0.002,0.998,0.0,0,1,499,0
22500,4,6,10,3,500,0.098,0.146,0.622,0.134,49,73,311,67
22500,4,7,11,7,500,0.0,0.0,1.0,0.0,0,0,500,0
22500,4,8,12,11,500,0.02,0.01,0.966,0.004,10,5,483,2
22500,4,9,13,15,500,0.012,0.34,0.37,0.278,6,170,185,139
22500,4,10,14,19,500,0.024,0.0,0.976,0.0,12,0,488,0
22500,4,11,15,2,500,0.0,0.0,0.99,0.01,0,0,495,5
22500,4,12,16,6,500,0.002,0.0,0.998,0.0,1,0,499,0
22500,4,13,17,10,500,0.014,0.002,0.982,0.002,7,1,491,1
22500,4,14,18,14,500,0.014,0.054,0.926,0.006,7,27,463,3
22500,4,16,20,1,500,0.0,0.0,1.0,0.0,0,0,500,0
22500,5,0,5,0,500,0.0,0.0,1.0,0.0,0,0,500,0
22500,5,2,7,10,500,0.0,0.0,1.0,0.0,0,0,500,0
22500,5,3,8,15,500,0.02,0.004,0.972,0.004,10,2,486,2
22500,5,4,9,20,500,0.006,0.004,0.99,0.0,3,2,495,0
22500,5,5,10,4,500,0.014,0.126,0.844,0.016,7,63,422,8
22500,5,7,12,14,500,0.014,0.06,0.924,0.002,7,30,462,1
22500,5,9,14,3,500,0.0,0.004,0.996,0.0,0,2,498,0
22500,5,10,15,8,500,0.032,0.008,0.954,0.006,16,4,477,3
22500,5,11,16,13,500,0.002,0.002,0.994,0.002,1,1,497,1
22500,5,12,17,18,500,0.05,0.02,0.922,0.008,25,10,461,4
22500,5,14,19,7,500,0.032,0.038,0.894,0.036,16,19,447,18
22500,5,15,20,12,500,0.008,0.016,0.974,0.002,4,8,487,1
22500,6,1,7,6,500,0.002,0.0,0.998,0.0,1,0,499,0
22500,6,2,8,12,500,0.064,0.004,0.912,0.02,32,2,456,10
22500,6,6,12,15,500,0.014,0.004,0.972,0.01,7,2,486,5
22500,6,8,14,6,500,0.0,0.0,0.996,0.004,0,0,498,2
22500,6,9,15,12,500,0.014,0.002,0.98,0.004,7,1,490,2
22500,6,12,18,9,500,0.102,0.044,0.792,0.062,51,22,396,31
22500,6,13,19,15,500,0.012,0.002,0.98,0.006,6,1,490,3
22500,7,0,7,0,500,0.03,0.336,0.282,0.352,15,168,141,176
22500,7,1,8,7,500,0.0,0.0,1.0,0.0,0,0,500,0
22500,7,3,10,0,500,0.0,0.0,1.0,0.0,0,0,500,0
22500,7,4,11,7,500,0.0,0.0,1.0,0.0,0,0,500,0
22500,7,7,14,7,500,0.078,0.088,0.716,0.118,39,44,358,59
22500,7,8,15,14,500,0.008,0.102,0.826,0.064,4,51,413,32
22500,7,9,16,0,500,0.0,0.0,1.0,0.0,0,0,500,0
22500,7,11,18,14,500,0.004,0.036,0.952,0.008,2,18,476,4
22500,7,13,20,7,500,0.0,0.004,0.996,0.0,0,2,498,0
22500,8,0,8,0,500,0.0,0.0,1.0,0.0,0,0,500,0
22500,8,1,9,8,500,0.034,0.008,0.95,0.008,17,4,475,4
22500,8,3,11,3,500,0.026,0.014,0.936,0.024,13,7,468,12
22500,8,5,13,19,500,0.0,0.0,1.0,0.0,0,0,500,0
22500,8,6,14,6,500,0.006,0.002,0.988,0.004,3,1,494,2
22500,8,7,15,14,500,0.004,0.07,0.858,0.068,2,35,429,34
22500,8,9,17,9,500,0.0,0.0,1.0,0.0,0,0,500,0
22500,8,11,19,4,500,0.0,0.004,0.994,0.002,0,2,497,1
22500,8,12,20,12,500,0.0,0.002,0.998,0.0,0,1,499,0
22500,9,4,13,15,500,0.01,0.476,0.404,0.11,5,238,202,55
22500,9,5,14,3,500,0.01,0.006,0.984,0.0,5,3,492,0
22500,9,6,15,12,500,0.012,0.002,0.976,0.01,6,1,488,5
22500,9,7,16,0,500,0.0,0.0,1.0,0.0,0,0,500,0
22500,9,8,17,9,500,0.004,0.008,0.988,0.0,2,4,494,0
22500,9,11,20,15,500,0.018,0.814,0.076,0.092,9,407,38,46
22500,10,0,10,0,500,0.0,0.0,1.0,0.0,0,0,500,0
22500,10,1,11,10,500,0.004,0.0,0.994,0.002,2,0,497,1
22500,10,2,12,20,500,0.002,0.004,0.994,0.0,1,2,497,0
22500,10,4,14,19,500,0.016,0.002,0.982,0.0,8,1,491,0
22500,10,5,15,8,500,0.01,0.004,0.982,0.004,5,2,491,2
22500,10,6,16,18,500,0.012,0.002,0.978,0.008,6,1,489,4
22500,10,7,17,7,500,0.0,0.0,1.0,0.0,0,0,500,0
22500,10,8,18,17,500,0.076,0.004,0.91,0.01,38,2,455,5
22500,10,9,19,6,500,0.0,0.0,1.0,0.0,0,0,500,0
22500,11,0,11,0,500,0.0,0.0,1.0,0.0,0,0,500,0
22500,11,1,12,11,500,0.004,0.002,0.994,0.0,2,1,497,0
22500,11,2,13,1,500,0.062,0.274,0.252,0.412,31,137,126,206
22500,11,6,17,3,500,0.016,0.014,0.966,0.004,8,7,483,2
22500,11,8,19,4,500,0.0,0.002,0.998,0.0,0,1,499,0
22500,11,9,20,15,500,0.094,0.466,0.184,0.256,47,233,92,128
22500,12,0,12,0,500,0.002,0.002,0.996,0.0,1,1,498,0
22500,12,1,13,12,500,0.0,0.0,1.0,0.0,0,0,500,0
22500,12,4,16,6,500,0.0,0.004,0.996,0.0,0,2,498,0
22500,12,5,17,18,500,0.054,0.026,0.912,0.008,27,13,456,4
22500,12,6,18,9,500,0.096,0.054,0.772,0.078,48,27,386,39
22500,12,8,20,12,500,0.002,0.002,0.996,0.0,1,1,498,0
22500,13,1,14,13,500,0.004,0.0,0.996,0.0,2,0,498,0
22500,13,3,16,18,500,0.032,0.01,0.952,0.006,16,5,476,3
22500,13,4,17,10,500,0.022,0.0,0.978,0.0,11,0,489,0
22500,13,5,18,2,500,0.0,0.0,1.0,0.0,0,0,500,0
22500,14,0,14,0,500,0.13,0.052,0.786,0.032,65,26,393,16
22500,14,1,15,14,500,0.014,0.052,0.672,0.262,7,26,336,131
22500,14,2,16,7,500,0.0,0.0,1.0,0.0,0,0,500,0
22500,14,3,17,0,500,0.0,0.002,0.998,0.0,0,1,499,0
22500,14,4,18,14,500,0.012,0.046,0.93,0.012,6,23,465,6
22500,14,5,19,7,500,0.042,0.036,0.876,0.046,21,18,438,23
22500,15,0,15,0,500,0.004,0.002,0.992,0.002,2,1,496,1
22500,15,2,17,9,500,0.068,0.014,0.916,0.002,34,7,458,1
22500,16,0,16,0,500,0.0,0.0,1.0,0.0,0,0,500,0
22500,16,2,18,11,500,0.0,0.0,1.0,0.0,0,0,500,0
22500,16,3,19,6,500,0.0,0.0,1.0,0.0,0,0,500,0
22500,17,0,17,0,500,0.0,0.0,1.0,0.0,0,0,500,0
22500,17,1,18,17,500,0.026,0.002,0.97,0.002,13,1,485,1
22500,17,2,19,13,500,0.0,0.0,1.0,0.0,0,0,500,0
22500,17,3,20,9,500,0.006,0.008,0.986,0.0,3,4,493,0
22500,18,0,18,0,500,0.0,0.0,1.0,0.0,0,0,500,0
22500,18,2,20,15,500,0.184,0.114,0.238,0.464,92,57,119,232
22500,19,0,19,0,500,0.0,0.0,1.0,0.0,0,0,500,0
22500,19,1,20,19,500,0.1,0.01,0.842,0.048,50,5,421,24
22500,20,0,20,0,500,0.0,0.0,1.0,0.0,0,0,500,0
23000,0,2,2,0,500,0.0,0.0,1.0,0.0,0,0,500,0
23000,0,5,5,0,500,0.0,0.0,1.0,0.0,0,0,500,0
23000,0,6,6,0,500,0.002,0.002,0.99,0.006,1,1,495,3
23000,0,7,7,0,500,0.016,0.382,0.274,0.328,8,191,137,164
23000,0,8,8,0,500,0.0,0.0,1.0,0.0,0,0,500,0
23000,0,10,10,0,500,0.0,0.0,1.0,0.0,0,0,500,0
23000,0,11,11,0,500,0.0,0.0,1.0,0.0,0,0,500,0
23000,0,14,14,0,500,0.11,0.05,0.802,0.038,55,25,401,19
23000,0,15,15,0,500,0.002,0.0,0.998,0.0,1,0,499,0
23000,0,16,16,0,500,0.0,0.0,1.0,0.0,0,0,500,0
23000,0,20,20,0,500,0.0,0.0,1.0,0.0,0,0,500,0
23000,1,0,1,0,500,0.0,0.0,1.0,0.0,0,0,500,0
23000,1,1,2,1,500,0.01,0.582,0.168,0.24,5,291,84,120
23000,1,3,4,3,500,0.158,0.124,0.352,0.366,79,62,176,183
23000,1,4,5,4,500,0.004,0.0,0.996,0.0,2,0,498,0
23000,1,5,6,5,500,0.024,0.004,0.59,0.382,12,2,295,191
23000,1,7,8,7,500,0.0,0.0,1.0,0.0,0,0,500,0
23000,1,8,9,8,500,0.028,0.002,0.97,0.0,14,1,485,0
23000,1,9,10,9,500,0.002,0.002,0.996,0.0,1,1,498,0
23000,1,11,12,11,500,0.0,0.0,1.0,0.0,0,0,500,0
23000,1,13,14,13,500,0.004,0.0,0.996,0.0,2,0,498,0
23000,1,14,15,14,500,0.01,0.05,0.762,0.178,5,25,381,89
23000,1,18,19,18,500,0.242,0.032,0.658,0.068,121,16,329,34
23000,1,19,20,19,500,0.052,0.03,0.878,0.04,26,15,439,20
23000,2,3,5,6,500,0.038,0.066,0.594,0.302,19,33,297,151
23000,2,8,10,16,500,0.234,0.008,0.368,0.39,117,4,184,195
23000,2,10,12,20,500,0.0,0.0,1.0,0.0,0,0,500,0
23000,2,11,13,1,500,0.036,0.206,0.262,0.496,18,103,131,248
23000,2,12,14,3,500,0.0,0.002,0.998,0.0,0,1,499,0
23000,2,14,16,7,500,0.0,0.0,1.0,0.0,0,0,500,0
23000,2,15,17,9,500,0.114,0.018,0.838,0.03,57,9,419,15
23000,2,18,20,15,500,0.408,0.094,0.182,0.316,204,47,91,158
23000,3,0,3,0,500,0.002,0.012,0.986,0.0,1,6,493,0
23000,3,2,5,6,500,0.028,0.062,0.646,0.264,14,31,323,132
23000,3,4,7,12,500,0.052,0.024,0.88,0.044,26,12,440,22
23000,3,5,8,15,500,0.016,0.012,0.962,0.01,8,6,481,5
23000,3,6,9,18,500,0.144,0.042,0.73,0.084,72,21,365,42
23000,3,7,10,0,500,0.0,0.0,1.0,0.0,0,0,500,0
23000,3,8,11,3,500,0.006,0.018,0.968,0.008,3,9,484,4
23000,3,9,12,6,500,0.008,0.004,0.988,0.0,4,2,494,0
23000,3,10,13,9,500,0.0,0.0,1.0,0.0,0,0,500,0
23000,3,13,16,18,500,0.016,0.002,0.974,0.008,8,1,487,4
23000,3,14,17,0,500,0.002,0.0,0.998,0.0,1,0,499,0
23000,3,15,18,3,500,0.588,0.062,0.248,0.102,294,31,124,51
23000,3,16,19,6,500,0.0,0.002,0.998,0.0,0,1,499,0
23000,3,17,20,9,500,0.002,0.004,0.994,0.0,1,2,497,0
23000,4,0,4,0,500,0.002,0.0,0.998,0.0,1,0,499,0
23000,4,2,6,8,500,0.03,0.036,0.93,0.004,15,18,465,2
23000,4,5,9,20,500,0.0,0.002,0.998,0.0,0,1,499,0
23000,4,6,10,3,500,0.2,0.108,0.556,0.136,100,54,278,68
23000,4,7,11,7,500,0.0,0.0,1.0,0.0,0,0,500,0
23000,4,8,12,11,500,0.004,0.006,0.988,0.002,2,3,494,1
23000,4,9,13,15,500,0.016,0.354,0.302,0.328,8,177,151,164
23000,4,10,14,19,500,0.03,0.002,0.968,0.0,15,1,484,0
23000,4,11,15,2,500,0.002,0.0,0.992,0.006,1,0,496,3
23000,4,12,16,6,500,0.002,0.0,0.998,0.0,1,0,499,0
23000,4,13,17,10,500,0.002,0.004,0.994,0.0,1,2,497,0
23000,4,14,18,14,500,0.012,0.042,0.938,0.008,6,21,469,4
23000,4,16,20,1,500,0.0,0.0,1.0,0.0,0,0,500,0
23000,5,0,5,0,500,0.0,0.0,1.0,0.0,0,0,500,0
23000,5,2,7,10,500,0.0,0.0,1.0,0.0,0,0,500,0
23000,5,3,8,15,500,0.01,0.006,0.974,0.01,5,3,487,5
23000,5,4,9,20,500,0.0,0.004,0.996,0.0,0,2,498,0
23000,5,5,10,4,500,0.014,0.116,0.826,0.044,7,58,413,22
23000,5,7,12,14,500,0.014,0.046,0.938,0.002,7,23,469,1
23000,5,9,14,3,500,0.006,0.0,0.994,0.0,3,0,497,0
23000,5,10,15,8,500,0.012,0.0,0.986,0.002,6,0,493,1
23000,5,11,16,13,500,0.004,0.0,0.996,0.0,2,0,498,0
23000,5,12,17,18,500,0.138,0.022,0.822,0.018,69,11,411,9
23000,5,14,19,7,500,0.042,0.066,0.804,0.088,21,33,402,44
23000,5,15,20,12,500,0.004,0.006,0.986,0.004,2,3,493,2
23000,6,1,7,6,500,0.002,0.002,0.994,0.002,1,1,497,1
23000,6,2,8,12,500,0.052,0.002,0.932,0.014,26,1,466,7
23000,6,6,12,15,500,0.006,0.006,0.978,0.01,3,3,489,5
23000,6,8,14,6,500,0.012,0.0,0.988,0.0,6,0,494,0
23000,6,9,15,12,500,0.006,0.006,0.978,0.01,3,3,489,5
23000,6,12,18,9,500,0.118,0.082,0.718,0.082,59,41,359,41
23000,6,13,19,15,500,0.008,0.002,0.986,0.004,4,1,493,2
23000,7,0,7,0,500,0.016,0.35,0.258,0.376,8,175,129,188
23000,7,1,8,7,500,0.006,0.0,0.994,0.0,3,0,497,0
23000,7,3,10,0,500,0.0,0.0,1.0,0.0,0,0,500,0
23000,7,4,11,7,500,0.0,0.0,1.0,0.0,0,0,500,0
23000,7,7,14,7,500,0.108,0.072,0.694,0.126,54,36,347,63
23000,7,8,15,14,500,0.006,0.066,0.886,0.042,3,33,443,21
23000,7,9,16,0,500,0.0,0.0,1.0,0.0,0,0,500,0
23000,7,11,18,14,500,0.026,0.046,0.91,0.018,13,23,455,9
23000,7,13,20,7,500,0.0,0.0,1.0,0.0,0,0,500,0
23000,8,0,8,0,500,0.0,0.0,1.0,0.0,0,0,500,0
23000,8,1,9,8,500,0.044,0.002,0.948,0.006,22,1,474,3
23000,8,3,11,3,500,0.002,0.01,0.978,0.01,1,5,489,5
23000,8,5,13,19,500,0.0,0.0,1.0,0.0,0,0,500,0
23000,8,6,14,6,500,0.006,0.0,0.99,0.004,3,0,495,2
23000,8,7,15,14,500,0.002,0.062,0.894,0.042,1,31,447,21
23000,8,9,17,9,500,0.014,0.01,0.976,0.0,7,5,488,0
23000,8,11,19,4,500,0.002,0.002,0.996,0.0,1,1,498,0
23000,8,12,20,12,500,0.0,0.006,0.992,0.002,0,3,496,1
23000,9,4,13,15,500,0.02,0.448,0.408,0.124,10,224,204,62
23000,9,5,14,3,500,0.002,0.008,0.99,0.0,1,4,495,0
23000,9,6,15,12,500,0.006,0.006,0.972,0.016,3,3,486,8
23000,9,7,16,0,500,0.0,0.0,1.0,0.0,0,0,500,0
23000,9,8,17,9,500,0.022,0.02,0.958,0.0,11,10,479,0
23000,9,11,20,15,500,0.018,0.76,0.102,0.12,9,380,51,60
23000,10,0,10,0,500,0.0,0.0,1.0,0.0,0,0,500,0
23000,10,1,11,10,500,0.0,0.0,1.0,0.0,0,0,500,0
23000,10,2,12,20,500,0.0,0.0,1.0,0.0,0,0,500,0
23000,10,4,14,19,500,0.018,0.002,0.98,0.0,9,1,490,0
23000,10,5,15,8,500,0.008,0.004,0.986,0.002,4,2,493,1
23000,10,6,16,18,500,0.016,0.002,0.978,0.004,8,1,489,2
23000,10,7,17,7,500,0.0,0.0,1.0,0.0,0,0,500,0
23000,10,8,18,17,500,0.136,0.0,0.832,0.032,68,0,416,16
23000,10,9,19,6,500,0.0,0.0,1.0,0.0,0,0,500,0
23000,11,0,11,0,500,0.0,0.0,1.0,0.0,0,0,500,0
23000,11,1,12,11,500,0.0,0.0,1.0,0.0,0,0,500,0
23000,11,2,13,1,500,0.04,0.25,0.218,0.492,20,125,109,246
23000,11,6,17,3,500,0.01,0.0,0.99,0.0,5,0,495,0
23000,11,8,19,4,500,0.0,0.0,0.998,0.002,0,0,499,1
23000,11,9,20,15,500,0.064,0.494,0.23,0.212,32,247,115,106
23000,12,0,12,0,500,0.002,0.002,0.996,0.0,1,1,498,0
23000,12,1,13,12,500,0.008,0.004,0.986,0.002,4,2,493,1
23000,12,4,16,6,500,0.0,0.006,0.994,0.0,0,3,497,0
23000,12,5,17,18,500,0.086,0.024,0.864,0.026,43,12,432,13
23000,12,6,18,9,500,0.158,0.044,0.74,0.058,79,22,370,29
23000,12,8,20,12,500,0.002,0.004,0.994,0.0,1,2,497,0
23000,13,1,14,13,500,0.0,0.0,1.0,0.0,0,0,500,0
23000,13,3,16,18,500,0.022,0.002,0.97,0.006,11,1,485,3
23000,13,4,17,10,500,0.008,0.0,0.992,0.0,4,0,496,0
23000,13,5,18,2,500,0.002,0.004,0.992,0.002,1,2,496,1
23000,14,0,14,0,500,0.092,0.048,0.824,0.036,46,24,412,18
23000,14,1,15,14,500,0.012,0.056,0.704,0.228,6,28,352,114
23000,14,2,16,7,500,0.0,0.0,1.0,0.0,0,0,500,0
23000,14,3,17,0,500,0.004,0.002,0.994,0.0,2,1,497,0
23000,14,4,18,14,500,0.018,0.026,0.942,0.014,9,13,471,7
23000,14,5,19,7,500,0.044,0.018,0.854,0.084,22,9,427,42
23000,15,0,15,0,500,0.0,0.002,0.998,0.0,0,1,499,0
23000,15,2,17,9,500,0.106,0.018,0.856,0.02,53,9,428,10
23000,16,0,16,0,500,0.0,0.0,1.0,0.0,0,0,500,0
23000,16,2,18,11,500,0.0,0.0,1.0,0.0,0,0,500,0
23000,16,3,19,6,500,0.0,0.002,0.998,0.0,0,1,499,0
23000,17,0,17,0,500,0.0,0.0,1.0,0.0,0,0,500,0
23000,17,1,18,17,500,0.062,0.002,0.922,0.014,31,1,461,7
23000,17,2,19,13,500,0.0,0.0,1.0,0.0,0,0,500,0
23000,17,3,20,9,500,0.002,0.01,0.988,0.0,1,5,494,0
23000,18,0,18,0,500,0.0,0.0,1.0,0.0,0,0,500,0
23000,18,2,20,15,500,0.148,0.242,0.214,0.396,74,121,107,198
23000,19,0,19,0,500,0.0,0.0,1.0,0.0,0,0,500,0
23000,19,1,20,19,500,0.086,0.018,0.816,0.08,43,9,408,40
23000,20,0,20,0,500,0.0,0.0,1.0,0.0,0,0,500,0
23500,0,2,2,0,500,0.0,0.0,1.0,0.0,0,0,500,0
23500,0,5,5,0,500,0.0,0.0,1.0,0.0,0,0,500,0
23500,0,6,6,0,500,0.0,0.002,0.992,0.006,0,1,496,3
23500,0,7,7,0,500,0.026,0.356,0.264,0.354,13,178,132,177
23500,0,8,8,0,500,0.002,0.0,0.998,0.0,1,0,499,0
23500,0,10,10,0,500,0.0,0.0,1.0,0.0,0,0,500,0
23500,0,11,11,0,500,0.0,0.0,1.0,0.0,0,0,500,0
23500,0,14,14,0,500,0.062,0.084,0.802,0.052,31,42,401,26
23500,0,15,15,0,500,0.0,0.0,1.0,0.0,0,0,500,0
23500,0,16,16,0,500,0.0,0.0,1.0,0.0,0,0,500,0
23500,0,20,20,0,500,0.0,0.0,1.0,0.0,0,0,500,0
23500,1,0,1,0,500,0.0,0.0,1.0,0.0,0,0,500,0
23500,1,1,2,1,500,0.02,0.288,0.388,0.304,10,144,194,152
23500,1,3,4,3,500,0.118,0.15,0.382,0.35,59,75,191,175
23500,1,4,5,4,500,0.008,0.0,0.992,0.0,4,0,496,0
23500,1,5,6,5,500,0.018,0.008,0.676,0.298,9,4,338,149
23500,1,7,8,7,500,0.002,0.0,0.998,0.0,1,0,499,0
23500,1,8,9,8,500,0.028,0.0,0.97,0.002,14,0,485,1
23500,1,9,10,9,500,0.002,0.006,0.992,0.0,1,3,496,0
23500,1,11,12,11,500,0.002,0.008,0.99,0.0,1,4,495,0
23500,1,13,14,13,500,0.0,0.002,0.996,0.002,0,1,498,1
23500,1,14,15,14,500,0.002,0.062,0.708,0.228,1,31,354,114
23500,1,18,19,18,500,0.306,0.024,0.56,0.11,153,12,280,55
23500,1,19,20,19,500,0.192,0.026,0.704,0.078,96,13,352,39
23500,2,3,5,6,500,0.056,0.06,0.578,0.306,28,30,289,153
23500,2,8,10,16,500,0.204,0.012,0.368,0.416,102,6,184,208
23500,2,10,12,20,500,0.002,0.0,0.998,0.0,1,0,499,0
23500,2,11,13,1,500,0.108,0.138,0.292,0.462,54,69,146,231
23500,2,12,14,3,500,0.01,0.004,0.986,0.0,5,2,493,0
23500,2,14,16,7,500,0.0,0.0,1.0,0.0,0,0,500,0
23500,2,15,17,9,500,0.098,0.016,0.88,0.006,49,8,440,3
23500,2,18,20,15,500,0.296,0.108,0.254,0.342,148,54,127,171
23500,3,0,3,0,500,0.0,0.006,0.992,0.002,0,3,496,1
23500,3,2,5,6,500,0.028,0.082,0.598,0.292,14,41,299,146
23500,3,4,7,12,500,0.238,0.022,0.702,0.038,119,11,351,19
23500,3,5,8,15,500,0.024,0.026,0.922,0.028,12,13,461,14
23500,3,6,9,18,500,0.11,0.088,0.724,0.078,55,44,362,39
23500,3,7,10,0,500,0.0,0.002,0.998,0.0,0,1,499,0
23500,3,8,11,3,500,0.024,0.016,0.952,0.008,12,8,476,4
23500,3,9,12,6,500,0.0,0.006,0.994,0.0,0,3,497,0
23500,3,10,13,9,500,0.0,0.0,1.0,0.0,0,0,500,0
23500,3,13,16,18,500,0.02,0.01,0.964,0.006,10,5,482,3
23500,3,14,17,0,500,0.002,0.004,0.994,0.0,1,2,497,0
23500,3,15,18,3,500,0.618,0.048,0.258,0.076,309,24,129,38
23500,3,16,19,6,500,0.0,0.0,1.0,0.0,0,0,500,0
23500,3,17,20,9,500,0.002,0.006,0.992,0.0,1,3,496,0
23500,4,0,4,0,500,0.0,0.0,1.0,0.0,0,0,500,0
23500,4,2,6,8,500,0.014,0.014,0.97,0.002,7,7,485,1
23500,4,5,9,20,500,0.0,0.004,0.996,0.0,0,2,498,0
23500,4,6,10,3,500,0.17,0.144,0.57,0.116,85,72,285,58
23500,4,7,11,7,500,0.0,0.0,1.0,0.0,0,0,500,0
23500,4,8,12,11,500,0.004,0.01,0.986,0.0,2,5,493,0
23500,4,9,13,15,500,0.014,0.424,0.32,0.242,7,212,160,121
23500,4,10,14,19,500,0.036,0.018,0.946,0.0,18,9,473,0
23500,4,11,15,2,500,0.002,0.0,0.986,0.012,1,0,493,6
23500,4,12,16,6,500,0.0,0.0,1.0,0.0,0,0,500,0
23500,4,13,17,10,500,0.01,0.002,0.988,0.0,5,1,494,0
23500,4,14,18,14,500,0.022,0.088,0.876,0.014,11,44,438,7
23500,4,16,20,1,500,0.0,0.0,1.0,0.0,0,0,500,0
23500,5,0,5,0,500,0.0,0.0,1.0,0.0,0,0,500,0
23500,5,2,7,10,500,0.0,0.0,1.0,0.0,0,0,500,0
23500,5,3,8,15,500,0.024,0.024,0.92,0.032,12,12,460,16
23500,5,4,9,20,500,0.0,0.002,0.998,0.0,0,1,499,0
23500,5,5,10,4,500,0.012,0.048,0.936,0.004,6,24,468,2
23500,5,7,12,14,500,0.006,0.114,0.864,0.016,3,57,432,8
23500,5,9,14,3,500,0.004,0.008,0.988,0.0,2,4,494,0
23500,5,10,15,8,500,0.024,0.022,0.926,0.028,12,11,463,14
23500,5,11,16,13,500,0.004,0.0,0.996,0.0,2,0,498,0
23500,5,12,17,18,500,0.05,0.01,0.928,0.012,25,5,464,6
23500,5,14,19,7,500,0.032,0.026,0.876,0.066,16,13,438,33
23500,5,15,20,12,500,0.01,0.008,0.982,0.0,5,4,491,0
23500,6,1,7,6,500,0.002,0.0,0.998,0.0,1,0,499,0
23500,6,2,8,12,500,0.036,0.002,0.954,0.008,18,1,477,4
23500,6,6,12,15,500,0.008,0.006,0.986,0.0,4,3,493,0
23500,6,8,14,6,500,0.004,0.002,0.984,0.01,2,1,492,5
23500,6,9,15,12,500,0.008,0.008,0.974,0.01,4,4,487,5
23500,6,12,18,9,500,0.078,0.062,0.782,0.078,39,31,391,39
23500,6,13,19,15,500,0.014,0.002,0.984,0.0,7,1,492,0
23500,7,0,7,0,500,0.026,0.332,0.26,0.382,13,166,130,191
23500,7,1,8,7,500,0.0,0.0,1.0,0.0,0,0,500,0
23500,7,3,10,0,500,0.0,0.0,1.0,0.0,0,0,500,0
23500,7,4,11,7,500,0.0,0.0,1.0,0.0,0,0,500,0
23500,7,7,14,7,500,0.014,0.154,0.662,0.17,7,77,331,85
23500,7,8,15,14,500,0.014,0.144,0.738,0.104,7,72,369,52
23500,7,9,16,0,500,0.0,0.0,1.0,0.0,0,0,500,0
23500,7,11,18,14,500,0.016,0.068,0.886,0.03,8,34,443,15
23500,7,13,20,7,500,0.0,0.0,1.0,0.0,0,0,500,0
23500,8,0,8,0,500,0.0,0.0,1.0,0.0,0,0,500,0
23500,8,1,9,8,500,0.048,0.002,0.93,0.02,24,1,465,10
23500,8,3,11,3,500,0.012,0.012,0.964,0.012,6,6,482,6
23500,8,5,13,19,500,0.0,0.0,1.0,0.0,0,0,500,0
23500,8,6,14,6,500,0.006,0.004,0.984,0.006,3,2,492,3
23500,8,7,15,14,500,0.004,0.068,0.806,0.122,2,34,403,61
23500,8,9,17,9,500,0.002,0.008,0.99,0.0,1,4,495,0
23500,8,11,19,4,500,0.0,0.0,1.0,0.0,0,0,500,0
23500,8,12,20,12,500,0.004,0.006,0.99,0.0,2,3,495,0
23500,9,4,13,15,500,0.018,0.384,0.378,0.22,9,192,189,110
23500,9,5,14,3,500,0.004,0.002,0.994,0.0,2,1,497,0
23500,9,6,15,12,500,0.016,0.008,0.958,0.018,8,4,479,9
23500,9,7,16,0,500,0.0,0.0,1.0,0.0,0,0,500,0
23500,9,8,17,9,500,0.008,0.002,0.99,0.0,4,1,495,0
23500,9,11,20,15,500,0.014,0.828,0.062,0.096,7,414,31,48
23500,10,0,10,0,500,0.0,0.0,1.0,0.0,0,0,500,0
23500,10,1,11,10,500,0.0,0.0,1.0,0.0,0,0,500,0
23500,10,2,12,20,500,0.014,0.0,0.986,0.0,7,0,493,0
