model_id,future_pred_acc_x_0,future_pred_acc_x_1,future_pred_acc_x_2,future_pred_acc_x_3,future_pred_acc_x_4,future_pred_acc_x_5,future_pred_acc_x_6,future_pred_acc_z_0,future_pred_acc_z_1,future_pred_acc_z_2,future_pred_acc_z_3,future_pred_acc_z_4,future_pred_acc_z_5,future_pred_acc_z_6,recon_acc_x
major_val4_nosymm_k24_2/cp_step4901.pt,0.25,0.3472222222222222,0.4166666666666667,0.14583333333333334,0.24305555555555555,0.4166666666666667,0.4513888888888889,0.4791666666666667,0.5486111111111112,0.5138888888888888,0.5,0.5555555555555556,0.4930555555555556,0.3958333333333333,0.7019841269841269
major_val4_nosymm_k24_3/cp_step4901.pt,0.3451388888888889,0.3680555555555556,0.43680555555555556,0.18958333333333333,0.27708333333333335,0.3888888888888889,0.2951388888888889,0.5513888888888889,0.4618055555555556,0.3784722222222222,0.36875,0.49583333333333335,0.44027777777777777,0.2833333333333333,0.5727182539682539
major_val4_nosymm_k24_4/cp_step4901.pt,0.22708333333333333,0.23472222222222222,0.2048611111111111,0.1736111111111111,0.1326388888888889,0.17083333333333334,0.14166666666666666,0.3840277777777778,0.3416666666666667,0.2902777777777778,0.21388888888888888,0.18472222222222223,0.14722222222222223,0.19444444444444445,0.48392857142857143
major_val5_full_k24_0/cp_step4901.pt,0.009722222222222222,0.04375,0.0125,0.06388888888888888,0.05555555555555555,0.027083333333333334,0.07916666666666666,0.3402777777777778,0.3284722222222222,0.1111111111111111,0.1111111111111111,0.08611111111111111,0.23125,0.21041666666666667,0.5761904761904761
major_val5_full_k24_1/cp_step4901.pt,0.020833333333333332,0.11180555555555556,0.1111111111111111,0.034722222222222224,0.10416666666666667,0.027777777777777776,0.11805555555555555,0.31180555555555556,0.2326388888888889,0.22916666666666666,0.25,0.16666666666666666,0.2361111111111111,0.13194444444444445,0.564781746031746
major_val5_full_k24_2/cp_step4901.pt,0.18194444444444444,0.125,0.07430555555555556,0.08333333333333333,0.04861111111111111,0.020833333333333332,0.020833333333333332,0.1597222222222222,0.2152777777777778,0.30486111111111114,0.2701388888888889,0.18055555555555555,0.13194444444444445,0.04861111111111111,0.6694444444444444
major_val5_full_k24_3/cp_step4901.pt,0.09027777777777778,0.09027777777777778,0.10902777777777778,0.07777777777777778,0.10416666666666667,0.09166666666666666,0.09027777777777778,0.10625,0.08888888888888889,0.08333333333333333,0.08333333333333333,0.11805555555555555,0.08888888888888889,0.11805555555555555,0.3527777777777778
major_val5_full_k24_4/cp_step4901.pt,0.0763888888888889,0.10138888888888889,0.11180555555555556,0.07222222222222222,0.10416666666666667,0.09791666666666667,0.10416666666666667,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.7283730158730158
major_val5_nosymm_k24_0/cp_step4901.pt,0.2861111111111111,0.3645833333333333,0.4083333333333333,0.25,0.30833333333333335,0.45694444444444443,0.5201388888888889,0.6979166666666666,0.675,0.6229166666666667,0.5666666666666667,0.7347222222222223,0.6763888888888889,0.5416666666666666,0.5833333333333334
major_val5_nosymm_k24_1/cp_step4901.pt,0.2548611111111111,0.35694444444444445,0.3819444444444444,0.19444444444444445,0.2986111111111111,0.3736111111111111,0.30694444444444446,0.5548611111111111,0.6520833333333333,0.5604166666666667,0.49375,0.5333333333333333,0.4722222222222222,0.41597222222222224,0.4388888888888889
